2019.1.00100.S,ALESS051.1,52.93775,-27.7409222222222,3h31m45.06s,-27d44m27.3s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS055.1,53.25925,-27.6765138888889,3h33m02.22s,-27d40m35.5s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS057.1,52.9663333333333,-27.89085,3h31m51.92s,-27d53m27.1s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS059.2,53.2659166666667,-27.7383888888889,3h33m03.82s,-27d44m18.2s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS061.1,53.191125,-28.0064888888889,3h32m45.87s,-28d00m23.4s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS063.1,53.2852083333333,-28.0121777777778,3h33m08.45s,-28d00m43.8s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS065.1,53.2177916666667,-27.5906305555556,3h32m52.27s,-27d35m26.3s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS066.1,53.3830416666667,-27.9026444444444,3h33m31.93s,-27d54m09.5s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS067.1,53.18,-27.92065,3h32m43.20s,-27d55m14.3s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS068.1,53.138875,-27.6537694444445,3h32m33.33s,-27d39m13.6s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS069.1,52.89075,-27.9923444444444,3h31m33.78s,-27d59m32.4s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS070.1,52.9334166666667,-27.6432,3h31m44.02s,-27d38m35.5s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS071.1,53.2735416666667,-27.5578305555555,3h33m05.65s,-27d33m28.2s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS072.1,53.1683333333333,-27.6328083333333,3h32m40.40s,-27d37m58.1s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS073.1,53.1220416666667,-27.9388083333333,3h32m29.29s,-27d56m19.7s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS074.1,53.288125,-27.804775,3h33m09.15s,-27d48m17.2s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS075.1,52.8632916666667,-27.9309277777778,3h31m27.19s,-27d55m51.3s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS076.1,53.38475,-27.9987861111111,3h33m32.34s,-27d59m55.6s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS079.1,53.0880833333333,-27.9408305555556,3h32m21.14s,-27d56m27.0s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS080.1,52.9283333333333,-27.8102444444444,3h31m42.80s,-27d48m36.9s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS082.1,53.225,-27.6374694444444,3h32m54.00s,-27d38m14.9s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS083.4,53.2862916666667,-28.0884638888889,3h33m08.71s,-28d05m18.5s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS084.1,52.9770833333333,-27.8515666666667,3h31m54.50s,-27d51m05.6s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS087.1,53.212,-27.5281861111111,3h32m50.88s,-27d31m41.5s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS088.1,52.9781666666667,-27.8948583333333,3h31m54.76s,-27d53m41.5s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS092.2,52.9089166666667,-27.728725,3h31m38.14s,-27d43m43.4s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS094.1,53.281625,-27.9682805555556,3h33m07.59s,-27d58m05.8s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS098.1,52.8746666666667,-27.9563166666667,3h31m29.92s,-27d57m22.7s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS099.1,53.2159166666667,-27.9259972222222,3h32m51.82s,-27d55m33.6s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS102.1,53.3983333333333,-27.6730611111111,3h33m35.60s,-27d40m23.0s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS103.3,53.3543333333333,-27.566975,3h33m25.04s,-27d34m01.1s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS107.1,52.8770833333333,-27.8636472222222,3h31m30.50s,-27d51m49.1s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS110.1,52.8444166666667,-27.9047833333333,3h31m22.66s,-27d54m17.2s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS112.1,53.2035833333333,-27.5203611111111,3h32m48.86s,-27d31m13.3s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS114.1,52.960375,-27.7459277777778,3h31m50.49s,-27d44m45.3s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS115.1,53.4570833333333,-27.7096083333333,3h33m49.70s,-27d42m34.6s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS116.1,52.9763333333333,-27.7580388888889,3h31m54.32s,-27d45m28.9s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS118.1,52.8413333333333,-27.8281611111111,3h31m21.92s,-27d49m41.4s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS119.1,53.236,-28.0569888888889,3h32m56.64s,-28d03m25.2s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS122.1,52.91475,-27.6887916666667,3h31m39.54s,-27d41m19.7s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS124.1,53.0168333333333,-27.6017694444444,3h32m04.04s,-27d36m06.4s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00100.S,ALESS126.1,53.0400416666667,-27.6854666666667,3h32m09.61s,-27d41m07.7s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_09,0.49,1,0,0,0,DOUBLE,681.9999999999,15000,1.5,1,,,,,681.9999999999,680,678,676.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00109.S,HeLMS-34,5.58670833333333,-1.92247777777778,0h22m20.81s,-1d55m20.9s,0,0,251134.330037915,lsrk,RADIO,,0,0,0,0,,ALMA_RB_10,0.41,1,0,0,0,DOUBLE,848.9252,1325.2401219513,2,0,,,,,5253.53279330567,5218.87584308319,5241.98047656485,5230.42815982402,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00109.S,HeLMS-34,5.58670833333333,-1.92247777777778,0h22m20.81s,-1d55m20.9s,0,0,251134.33,lsrk,RADIO,,0,0,0,0,,ALMA_RB_10,0.37,1,0,0,0,DOUBLE,939.0778,1465.9755396515,4,0,,,,,5808.98419689079,5774.32724669532,5797.43188015897,5785.87956342714,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.00134.S,HL_Tau,67.91015416667,18.23268055556,4h31m38.44s,18d13m57.7s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_04,0.2,1.5,0,0,0,FULL,152,7500,0.0107,1,,,,,151.9999999999,150.0000000001,139.9999999999,138.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,62.5,62.5,62.5,62.5,,,,,,,,,,,,
2019.1.00134.S,HL_Tau,67.91015416667,18.23268055556,4h31m38.44s,18d13m57.7s,0,0,0,lsrk,RADIO,,0,0,0,0,,ALMA_RB_05,0.16,1.5,0,0,0,FULL,210,7500,0.0131,1,,,,,209.9999999999,208.0000000001,197.9999999999,196.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,62.5,62.5,62.5,62.5,,,,,,,,,,,,
2019.1.00195.L,48727,272.289083333333,-19.7644527777778,18h09m09.38s,-19d45m52.0s,0,0,63.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,49143,272.393458333333,-19.7273583333333,18h09m34.43s,-19d43m38.5s,0,0,63.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,51554,271.899416666667,-18.7106722222222,18h07m35.86s,-18d42m38.4s,0,0,63.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,58529,273.450875,-17.7601944444444,18h13m48.21s,-17d45m36.7s,0,0,63.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,58829,273.709791666667,-17.8103805555556,18h14m50.35s,-17d48m37.4s,0,0,63.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,60530,273.73475,-17.27745,18h14m56.34s,-17d16m38.8s,0,0,63.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,63437,274.516,-16.9146555555556,18h18m03.84s,-16d54m52.8s,0,0,63.2,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,94582,277.425458333333,-10.2964666666667,18h29m42.11s,-10d17m47.3s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,98101,277.915833333333,-9.47755,18h31m39.80s,-9d28m39.2s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,98539,277.93225,-9.37076111111111,18h31m43.74s,-9d22m14.7s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,98623,277.663208333333,-9.21267777777778,18h30m39.17s,-9d12m45.6s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,99085,277.733333333333,-9.13439166666667,18h30m56.00s,-9d08m03.8s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,99410,278.1025,-9.24104166666667,18h32m24.60s,-9d14m27.8s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,100132,277.807541666667,-8.90997777777778,18h31m13.81s,-8d54m35.9s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,100244,278.454583333333,-9.21816111111111,18h33m49.10s,-9d13m05.4s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,100309,278.389666666667,-9.17374166666667,18h33m33.52s,-9d10m25.5s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,100992,277.852041666667,-8.75739444444444,18h31m24.49s,-8d45m26.6s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,103357,278.467416666667,-8.63444166666667,18h33m52.18s,-8d38m04.0s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,103459,278.651625,-8.70796388888889,18h34m36.39s,-8d42m28.7s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,103575,278.496791666667,-8.59932222222222,18h33m59.23s,-8d35m57.6s,0,0,99.4,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
